trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-06-14 12:19:19,571365235126,fraud_Daugherty LLC,kids_pets,60.21,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,e20f5eced9c95804a958a7082d2d8d53,1339676359.0,45.341531,-86.333515,0.0
2019-01-16 16:56:28,3506042666828517,fraud_Waters-Cruickshank,health_fitness,67.98,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630.0,Fine artist,1959-07-30,79805fe680bbad41fc0abf93949de1aa,1326732988.0,37.264107,-82.447528,0.0
2019-02-12 12:24:58,4488941175228467,fraud_White and Sons,home,55.82,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432.0,Private music teacher,1986-03-31,01ed1495c26cf6be6c56960932297e6b,1329049498.0,29.532977,-82.61674000000001,0.0
2019-05-30 02:51:20,4536996888716062123,fraud_Dach-Borer,grocery_net,32.17,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408.0,Historic buildings inspector/conservation officer,1972-07-18,2267a3fb2c397fd7392927b684b0f2a7,1338346280.0,35.55201,-106.932801,0.0
2019-01-05 10:54:54,676118385837,fraud_Abshire PLC,entertainment,181.69,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252.0,"Engineer, petroleum",1937-02-06,107dbac9b2ed0313b3d0416c294191f3,1325760894.0,45.078664,-123.093607,0.0
2019-07-01 21:27:09,3546897637165774,fraud_Abernathy and Sons,food_dining,9.02,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263.0,Barrister,1956-05-30,735608960ad0e2546fe2fb4dc219c49a,1341178029.0,31.411196,-96.168962,0.0
2019-01-04 22:18:56,581686439828,"fraud_Fadel, Mertz and Rippin",entertainment,54.61,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507.0,Retail merchandiser,1973-07-28,c7990c63704380c5bdd3c2f8b69a464a,1325715536.0,41.356972,-80.125422,0.0
2019-06-25 07:10:36,377264520876399,fraud_Gislason Group,misc_pos,73.46,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424.0,Lawyer,1961-07-31,25fae4a5cccdd22681dfa530aac2c991,1340608236.0,33.821384,-81.187955,0.0
2019-02-17 07:06:42,2297447006766555,fraud_Morar Inc,grocery_net,29.05,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478.0,Landscape architect,1960-01-13,20832cc8f0851d11bf5b4d0f0990b38a,1329462402.0,40.815757,-89.29012,0.0
2019-04-14 10:19:34,639046421587,"fraud_Moen, Reinger and Murphy",grocery_pos,113.64,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140.0,"Administrator, education",1986-06-20,9b25e91bcdccac3b993859def386b1bd,1334398774.0,41.45632,-81.169478,0.0
2019-04-27 21:04:12,5359543825610251,fraud_Jast Ltd,shopping_net,5.92,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182.0,"Engineer, drilling",1975-06-29,be698b65e21f7526769670309606f862,1335560652.0,44.842523,-111.123715,0.0
2019-07-05 06:01:57,3598014571045296,fraud_Bradtke PLC,grocery_pos,181.9,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903.0,Manufacturing systems engineer,1993-10-07,64c98ee97300641ee417452736eea775,1341468117.0,35.477162,-76.77668,0.0
2019-06-27 17:16:28,2254799658404120,"fraud_Koss, Hansen and Lueilwitz",home,61.6,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325.0,Educational psychologist,1987-09-08,410677a5ecfc7c29f6a969bc589ac3bc,1340817388.0,31.752967,-83.392186,0.0
2019-06-19 06:58:16,2229378226512508,"fraud_Kuhic, Bins and Pfeffer",shopping_net,85.97,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360.0,Occupational hygienist,1984-11-06,d38f446fe699e1d468fcf4595cc7789c,1340089096.0,43.149419,-90.852751,0.0
2019-07-06 21:10:50,30238755902988,fraud_Roob-Okuneva,health_fitness,24.79,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766.0,Press sub,1976-01-02,a28235d01cd2b44637b767cf6c863108,1341609050.0,30.10984,-97.523371,0.0
2019-03-19 04:15:14,676372984911,fraud_Donnelly PLC,misc_net,125.29,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242.0,Tourism officer,1987-07-18,3adf76c441724842dea56dd38a5f832a,1332130514.0,38.896309,-97.782893,0.0
2019-04-30 18:45:35,3545109339866548,"fraud_Schaefer, Fay and Hilll",entertainment,82.59,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870.0,Chartered public finance accountant,1999-03-05,2d1792ce257b0338ef05e820e220f766,1335811535.0,32.780044000000004,-90.143485,0.0
2019-06-17 16:42:11,3572976568630035,fraud_Lynch-Wisozk,home,114.33,William,Lopez,M,785 Kevin Walk Suite 237,Brainard,NE,68626,41.1832,-96.9882,614.0,Associate Professor,1967-06-20,4cf4f63b70d06ff5ee087a26d2e70af8,1339951331.0,42.165766,-97.781439,0.0
2019-05-30 16:37:54,3567697931646329,fraud_Johns Inc,entertainment,26.31,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867.0,Travel agency manager,1998-07-29,4192abb5ea7eab46b5800602c2dccb62,1338395874.0,42.475702000000005,-73.99780600000001,0.0
2019-05-22 13:15:17,6011148190095209,"fraud_Medhurst, Cartwright and Ebert",personal_care,88.01,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941.0,"Buyer, industrial",1991-10-04,2efa10df26a2ff571e3b3d75a30888d0,1337692517.0,36.887129,-121.782667,0.0
2019-06-11 03:47:34,180094419304907,fraud_Williamson LLC,misc_pos,118.18,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287.0,"Designer, exhibition/display",1972-09-22,1c9234ea364e72975b7d7b9b973f0a0d,1339386454.0,34.214095,-117.746991,0.0
2019-04-03 13:20:08,2703186189652095,fraud_Watsica LLC,personal_care,70.78,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495.0,"Psychologist, counselling",1988-03-09,35f89ed519fe4792f60cb6483595f439,1333459208.0,36.361165,-80.33836,0.0
2019-06-02 18:17:48,3545109339866548,fraud_Kirlin and Sons,personal_care,142.64,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870.0,Chartered public finance accountant,1999-03-05,e6fdbddf54e4da3365a3f7ed9d48a378,1338661068.0,32.851819,-91.101301,0.0
2019-06-14 13:56:39,2286236465059468,"fraud_Dare, Casper and Bartoletti",kids_pets,23.47,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467.0,Agricultural consultant,1950-05-27,472c880e27b00bfb98c205ad347cefe9,1339682199.0,37.853957,-93.009855,0.0
2019-05-21 05:18:58,6011693194885790,fraud_Conroy-Cruickshank,gas_transport,63.71,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607.0,"Lecturer, further education",1995-12-04,d44edf989db3c0d3698d6eab7d3d09ed,1337577538.0,46.197424,-92.306786,0.0
2019-07-10 19:40:28,375904527651269,fraud_Dibbert-Green,entertainment,31.65,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463.0,"Nurse, mental health",1948-05-31,58ff3b19c94d8668c415c661ee6c8781,1341949228.0,39.715254,-99.302452,0.0
2019-06-11 13:29:18,4670613943676271,fraud_Kub-Heaney,health_fitness,14.9,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726.0,Fitness centre manager,1947-08-14,f5b0bc4d3d5c694fe83da8646ac02834,1339421358.0,31.86737,-84.452651,0.0
2019-02-01 22:34:09,4476840372112,fraud_Kovacek Ltd,travel,7.95,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395.0,"Editor, commissioning",1979-01-21,b7a9a7321cb1141b3c41a65a7cc8cc59,1328135649.0,35.502547,-86.08821,0.0
2019-04-07 08:34:57,213114122496591,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,14.58,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087.0,Music tutor,1963-07-14,ac4c33369be5e42f435c99e62f0ad8cc,1333787697.0,44.819715,-93.486053,0.0
2019-06-17 11:42:13,341546199006537,fraud_Rodriguez Group,gas_transport,48.27,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145.0,"Administrator, education",1939-11-09,a8bec0a3d5af8d9f43b8df7ce14f3997,1339933333.0,65.737266,-165.882307,0.0
2019-06-03 02:47:28,4384910379661778,fraud_Bins-Tillman,entertainment,24.72,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508.0,Naval architect,1949-04-24,36fc4d358a9548f540d557e3d2bcf9c8,1338691648.0,46.554357,-96.152663,0.0
2019-04-14 18:15:46,6502195877055606,fraud_Auer LLC,personal_care,83.71,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,81649,39.4584,-106.3851,277.0,Human resources officer,1985-04-03,f3e65888a46fd97354adb65a416b820f,1334427346.0,40.30456,-106.35921,0.0
2019-03-21 00:55:26,30407675418785,fraud_Bernhard Inc,gas_transport,67.99,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520.0,Psychotherapist,1991-10-13,53bbd35755e6b93e7ea5557ea4b10311,1332291326.0,42.233971,-76.258341,0.0
2019-04-03 09:58:46,4089096483689733451,fraud_Strosin-Cruickshank,grocery_pos,206.44,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536.0,Multimedia programmer,1983-10-14,4bb75ef90464f0fd29f084b73ac9222d,1333447126.0,32.86825,-94.803903,0.0
2019-05-27 16:45:00,30428204673351,fraud_Deckow-Dare,food_dining,60.82,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823.0,Gaffer,1982-07-02,e135944436a35eafc18fe40802652e51,1338137100.0,39.400493,-76.60560500000001,0.0
2019-05-13 17:58:08,4792627764422477317,fraud_Streich Ltd,home,101.42,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760.0,Chief Executive Officer,1978-10-01,a2613c771bc63ae82008c597777f1025,1336931888.0,37.992826,-95.530065,0.0
2019-03-30 08:34:59,561942763351,fraud_Cummings LLC,gas_transport,52.87,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723.0,Prison officer,1986-03-14,ced1db668fd285c7cb9c2e55ecc4e005,1333096499.0,38.289313,-77.87037099999999,0.0
2019-01-09 15:32:24,374656033243756,fraud_Williamson LLC,misc_pos,3.08,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410.0,Mudlogger,1984-07-03,a7ec825576b9a59370f53c86de46cc30,1326123144.0,38.559145,-76.500656,0.0
2019-04-27 08:11:35,213173753804333,fraud_Kling-Ernser,entertainment,256.67,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791.0,"Doctor, general practice",1959-10-07,9f623f0856ba14c7ebdf5c02d9475488,1335514295.0,41.347885,-87.06452,0.0
2019-03-24 23:26:11,4512828414983801773,fraud_Kuphal-Predovic,misc_net,2.06,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328.0,Tree surgeon,1983-07-25,a4712fc980fcb4268aff1b539233dfeb,1332631571.0,39.960796,-80.486356,0.0
2019-04-20 14:01:02,2712209726293386,"fraud_Langworth, Boehm and Gulgowski",shopping_net,36.73,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909.0,"Designer, furniture",1977-02-22,a098280d939c29aab08d0bb5267cdef9,1334930462.0,30.509804,-91.68228,0.0
2019-06-01 03:07:30,372509258176510,"fraud_Heller, Gutmann and Zieme",grocery_pos,216.87,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951.0,Learning disability nurse,1985-06-18,4ebc5a59f933b3ae8d5baad724250ec5,1338520050.0,43.708212,-84.134752,0.0
2019-07-07 18:08:41,2283743876903625,fraud_Prosacco LLC,personal_care,2.97,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556.0,Prison officer,1997-12-27,0823c14870f5262c710bb797bfedfbb1,1341684521.0,33.661516,-85.278252,0.0
2019-04-29 22:30:45,4457732997086323466,"fraud_Dare, Casper and Bartoletti",kids_pets,43.24,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832.0,Immigration officer,1987-05-19,256e6f3f1e196774a85e096482cba7e7,1335738645.0,38.767887,-120.19781299999998,0.0
2019-05-06 06:24:10,3565196229855512,fraud_Thiel PLC,misc_pos,3.32,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805.0,"Investment banker, corporate",1950-09-15,e88340d04bb8c7c7bfc24125bbf7a0dd,1336285450.0,40.797214,-93.669377,0.0
2019-02-27 18:41:58,6011438889172900,fraud_Bode-Rempel,kids_pets,80.41,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161.0,Electrical engineer,1993-04-08,ba1bbfd7b2568dae4f73282a4adb727a,1330368118.0,34.01659,-92.022541,0.0
2019-04-24 07:45:12,376262134119629,fraud_O'Hara-Wilderman,food_dining,206.08,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282.0,"Radiographer, therapeutic",1961-09-28,b1b29c3f2186e21a3ee67b6fa90b8f9b,1335253512.0,28.340951,-81.069358,0.0
2019-05-11 23:07:30,4810789809665942990,"fraud_Weber, Thiel and Hammes",kids_pets,35.55,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338.0,Quantity surveyor,1988-07-28,e074b086902fb4f33bc5a77ace6aece0,1336777650.0,40.331257,-84.22896899999999,0.0
2019-01-22 03:13:21,30560609640617,fraud_Kerluke Inc,misc_net,12.71,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519.0,Town planner,1966-02-13,b6b6f55ab467a7c239c9ca7ca45aa6b8,1327202001.0,40.912827,-91.019395,0.0
2019-05-11 14:22:28,377234009633447,"fraud_Romaguera, Wehner and Tromp",kids_pets,47.25,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925.0,Systems developer,1966-02-14,145139d58406842a4c1fcfeabcf81910,1336746148.0,39.214622,-78.090929,0.0
2019-04-21 11:12:35,6550399784335736,"fraud_Osinski, Ledner and Leuschke",grocery_pos,102.57,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008.0,Quantity surveyor,1984-08-31,a93a1b8c2cbed322740571e501543e55,1335006755.0,27.398863,-83.05954,0.0
2019-04-28 23:48:35,30030380240193,fraud_Connelly-Carter,home,72.84,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395.0,"Pharmacist, community",1993-11-17,25a91b89a3c73446c5bd0b100fafc2da,1335656915.0,30.872471,-99.704149,0.0
2019-03-28 20:10:14,6011975266774121,fraud_Reilly LLC,home,160.43,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106.0,"Accountant, chartered certified",1943-05-28,708a01dff5539ee6bb13265180346609,1332965414.0,38.224889000000005,-76.149241,0.0
2019-01-29 16:46:32,341546199006537,"fraud_Cole, Hills and Jewess",home,9.27,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145.0,"Administrator, education",1939-11-09,9d7554e41ef891560d357e3c8527b303,1327855592.0,63.946155000000005,-165.474154,0.0
2019-03-11 20:06:01,371226440126102,fraud_Stiedemann Inc,misc_pos,4.68,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810.0,Race relations officer,1974-12-24,e3eb143e2f7c67333dec648f6836a264,1331496361.0,39.669502,-89.822643,0.0
2019-06-03 19:32:20,213148039875802,fraud_Bins-Tillman,entertainment,34.13,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613.0,Environmental consultant,1978-11-30,03a56f6cfe5f1c47d60b48870603a1bb,1338751940.0,27.173131,-82.631381,0.0
2019-06-03 23:00:51,4906628655840914250,fraud_Abshire PLC,entertainment,15.59,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891.0,Town planner,1987-02-13,0e8d6247d172ff3682fc492ce32b29d5,1338764451.0,25.051371,-81.45817199999999,0.0
2019-06-17 08:58:39,4584931703207308232,"fraud_Zieme, Bode and Dooley",gas_transport,54.7,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321.0,"Designer, ceramics/pottery",1975-04-16,474a761623fc4bdd788d8afdd669778e,1339923519.0,33.473004,-96.581404,0.0
2019-06-13 09:38:14,4502539526809429801,fraud_Kilback LLC,grocery_pos,86.54,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856.0,Hydrologist,1926-08-27,e00210dbb3162026daf7393d4c9091ac,1339580294.0,36.8289,-91.099226,0.0
2019-02-12 02:04:58,4134456652433447,fraud_Jewess LLC,shopping_pos,8.93,Lawrence,Ellis,M,1471 Alicia Flat Apt. 993,Springfield Gardens,NY,11413,40.6645,-73.7559,38912.0,Production manager,1961-11-07,40ce3c25ed917bb421dd6dee5d308570,1329012298.0,41.38105,-73.76441,0.0
2019-02-07 06:48:55,377550167323848,fraud_Jewess LLC,shopping_pos,10.0,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045.0,Tourist information centre manager,1958-09-02,e0da948472665672f1a4b2767ea0936b,1328597335.0,44.965943,-70.236432,0.0
2019-06-02 18:09:38,2712209726293386,fraud_Barton LLC,kids_pets,16.12,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909.0,"Designer, furniture",1977-02-22,4a30f37b1643b985359526ff172076a4,1338660578.0,29.80818,-90.23657,0.0
2019-01-12 23:23:57,3589289942931264,fraud_Skiles LLC,home,8.59,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343.0,"Development worker, international aid",1972-03-05,172af50a14b8eceb1af9934d2331f3f0,1326410637.0,43.084189,-98.53971,0.0
2019-04-11 21:49:41,4302480582202074,fraud_Breitenberg LLC,travel,3.22,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715.0,Historic buildings inspector/conservation officer,1995-05-25,5ef2e2cfc58444263cd587529c59e81f,1334180981.0,43.698227,-85.787888,0.0
2019-04-04 11:34:47,639046421587,fraud_Metz-Boehm,shopping_pos,150.48,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140.0,"Administrator, education",1986-06-20,c182b2ec48411cb9a359f2a04571b365,1333539287.0,40.969365,-79.678253,0.0
2019-02-28 21:17:41,3596217206093829,fraud_Hermann and Sons,shopping_pos,1.54,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888.0,Camera operator,1988-03-25,bd43f0aecd72086fed6f6e4e2d6c4e27,1330463861.0,40.469201,-92.493999,0.0
2019-06-28 13:17:33,4585132874641,fraud_Stark-Koss,home,24.72,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271.0,Land/geomatics surveyor,1972-04-18,7848996acecc5c3ee3763e1f581b9aa3,1340889453.0,38.992995,-93.47947,0.0
2019-06-15 22:00:37,4449530933957323,fraud_Kirlin and Sons,personal_care,5.72,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337.0,Occupational psychologist,1954-07-05,90d71f68aa17a83c5713b93b3f7952de,1339797637.0,37.330284000000006,-123.601293,0.0
2019-06-12 07:29:09,4755696071492,fraud_Kunze Inc,grocery_pos,70.19,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328.0,Site engineer,1985-06-20,faadaef245824f37c609866fe8df0ab8,1339486149.0,33.312908,-96.813593,0.0
2019-02-18 21:09:51,4839043708100390,fraud_Reynolds-Schinner,misc_pos,110.75,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583.0,Geochemist,1999-06-28,50fb295ca49200d7707311eab6f834ef,1329599391.0,40.323284,-92.800952,0.0
2019-04-06 21:24:55,375248307838179,fraud_Frami Group,entertainment,117.36,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571.0,Accounting technician,1967-09-16,c5711f9c210f8311bd6c9f239056fc8b,1333747495.0,39.12914,-81.042004,0.0
2019-06-23 09:20:09,4826655832045236,fraud_Strosin-Cruickshank,grocery_pos,132.46,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850.0,Counselling psychologist,1963-12-29,680aa92921a7af6e79fe4699e7d27993,1340443209.0,40.698505,-70.106172,0.0
2019-02-27 20:21:43,30092964733035,fraud_Osinski Inc,personal_care,93.44,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228.0,Advertising account executive,1971-03-26,1d5f097a192ea11399985e3dac30551b,1330374103.0,38.9565,-84.618002,0.0
2019-04-26 20:06:07,581686439828,fraud_Streich Ltd,home,15.17,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507.0,Retail merchandiser,1973-07-28,3e218d53d7e72180a418de72b6c8737f,1335470767.0,42.340651,-79.085761,0.0
2019-06-22 13:35:12,4961003488432306,fraud_Feil-Morar,health_fitness,12.81,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606.0,Ecologist,1966-05-10,11d15ba6f6078c1d06bb056e09dbcf82,1340372112.0,40.412114,-76.184875,0.0
2019-01-27 16:13:00,6534628260579800,fraud_Smith-Stokes,misc_pos,5.0,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542.0,Claims inspector/assessor,1998-03-19,c59cb90e79cc73e30eab1a56334321a3,1327680780.0,44.586392,-72.987214,0.0
2019-02-12 02:13:39,3586008444788268,"fraud_Osinski, Ledner and Leuschke",grocery_pos,210.59,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489.0,Osteopath,1984-02-29,c5fc82167c3ee2c90063c505c7cf3134,1329012819.0,47.247383,-121.902876,0.0
2019-03-25 14:47:54,4755696071492,fraud_Jakubowski Inc,home,70.51,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328.0,Site engineer,1985-06-20,e8bdc83b4e62de7ac6d730aeb208ab41,1332686874.0,33.796618,-96.334355,0.0
2019-07-05 21:57:13,4897067971111209737,fraud_Fisher-Schowalter,shopping_net,5.57,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619.0,Environmental education officer,1975-10-07,c8dbc3be77b3286b9bd23f348fbb94d9,1341525433.0,28.563309000000004,-83.064779,0.0
2019-03-30 12:44:38,4342532437704183,fraud_Gottlieb Group,kids_pets,80.13,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354.0,Further education lecturer,1994-02-16,090ad798a23cc5c4623a3ede19d8733d,1333111478.0,41.971419,-75.745558,0.0
2019-02-14 21:31:05,375082648741747,"fraud_Schoen, Nienow and Bauch",personal_care,52.08,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346.0,"Research officer, trade union",1976-12-14,159a42ff264a2757ddc928aa0c85bc25,1329255065.0,47.556116,-97.343799,0.0
2019-01-21 21:59:49,5130484058948421,"fraud_Bahringer, Osinski and Block",food_dining,60.87,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349.0,Museum/gallery conservator,1978-12-25,24cdf2055832df0027937e1052cab93e,1327183189.0,40.594765,-84.967372,0.0
2019-05-27 22:15:51,6011382886333463,fraud_Little-Gleichner,travel,6.83,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864.0,General practice doctor,1942-05-04,886746d5754c9acfbdcaec48565ea0bd,1338156951.0,45.407523,-84.05390899999999,0.0
2019-03-18 01:15:57,2719496466799416,"fraud_Reichert, Shanahan and Hayes",shopping_net,9.94,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007.0,Hospital pharmacist,1940-09-17,50b24a5d3cb4c730b9d26251440ad44b,1332033357.0,45.02533,-104.257055,0.0
2019-06-03 15:10:02,4607072969078276,"fraud_Metz, Russel and Metz",kids_pets,161.14,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493.0,Amenity horticulturist,1985-03-21,ef8f13ecc796855664823929a4ebef2a,1338736202.0,35.226886,-97.548908,0.0
2019-02-02 13:55:57,4155021259183870,fraud_Bahringer-Streich,food_dining,7.11,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540.0,Research scientist (life sciences),1983-10-12,14af1b64a5b80c2a10a6e70757d5c3e0,1328190957.0,34.04665,-98.321959,0.0
2019-05-08 06:55:05,3501509250702469,"fraud_Tillman, Dickinson and Labadie",gas_transport,78.55,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002.0,"Programme researcher, broadcasting/film/video",1979-01-02,4e134a0a9c039827f184f8f78660f7ef,1336460105.0,27.019515,-81.930522,0.0
2019-01-21 04:31:33,6011626928491360,fraud_Goyette Inc,shopping_net,2.82,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876.0,Senior tax professional/tax inspector,1960-11-19,4d5b8d5b8ae1271bafed8eec7516d1dd,1327120293.0,34.724843,-88.98522700000001,0.0
2019-04-04 18:50:50,3587960728692500,fraud_Fadel-Hilpert,health_fitness,5.48,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075.0,"Teacher, early years/pre",1997-01-02,44fcbd050ac0f668fa479e2cadfbe953,1333565450.0,43.054467,-94.709122,0.0
